,device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,used_price
1219,HTC,Windows,12.7,yes,no,4.0,5.0,32.0,4.0,2600.0,160.0,2014,640,833.2710196
1220,HTC,Windows,12.7,no,no,4.0,5.0,32.0,4.0,2600.0,160.0,2014,1028,947.2923143999999
1221,HTC,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2700.0,151.0,2014,754,837.0806586000001
1222,HTC,Android,10.29,yes,no,13.0,5.0,16.0,4.0,2100.0,137.0,2014,697,881.5145084
1223,HTC,Android,12.7,yes,no,4.0,5.0,16.0,4.0,2600.0,160.0,2014,1047,942.7510992
1224,HTC,Android,12.7,no,no,5.0,2.0,16.0,4.0,1950.0,160.0,2014,977,793.453696
1225,HTC,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2600.0,145.0,2014,1081,961.736459
1226,HTC,Android,10.29,yes,no,13.0,5.0,16.0,4.0,2110.0,137.0,2014,1090,868.0585532
1227,HTC,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,150.0,2014,1044,792.5812432
1228,HTC,Android,10.16,no,no,5.0,0.3,16.0,4.0,1300.0,130.0,2014,838,787.7329872
1229,HTC,Android,12.7,yes,no,4.0,5.0,32.0,4.0,2600.0,160.0,2014,768,847.4001725999999
1230,HTC,Android,12.7,yes,no,4.0,5.0,16.0,4.0,2600.0,160.0,2014,608,914.5913728
1231,HTC,Android,10.29,no,no,5.0,0.3,16.0,4.0,2000.0,140.0,2014,641,716.8703849999999
1232,HTC,Android,10.29,no,no,5.0,0.3,16.0,4.0,2000.0,140.0,2014,613,716.8148679999999
1233,HTC,Android,12.83,no,no,13.0,5.0,32.0,4.0,2600.0,165.0,2014,620,823.481967
1234,HTC,Android,12.83,yes,no,13.0,5.0,32.0,4.0,2600.0,165.0,2014,575,923.6765033999999
1235,HTC,Android,10.34,yes,no,8.0,1.3,32.0,4.0,2040.0,143.5,2014,770,812.3298358
1236,HTC,Android,10.24,no,no,8.0,2.1,32.0,4.0,2100.0,130.0,2013,996,874.4205106000001
1237,HTC,Android,12.7,no,no,8.0,2.1,32.0,4.0,2100.0,149.0,2014,683,846.7053252
1238,HTC,Android,12.7,no,no,8.0,2.1,32.0,4.0,2100.0,149.0,2013,579,926.7515286
1239,HTC,Android,10.29,no,no,5.0,0.3,16.0,4.0,2100.0,130.0,2013,959,734.7023954
1240,HTC,Android,10.24,no,no,8.0,2.1,32.0,4.0,2100.0,130.0,2013,555,901.2466876
1241,HTC,Android,12.93,yes,no,4.0,2.1,16.0,4.0,3300.0,217.0,2013,683,948.4640047999999
1242,HTC,Android,10.24,no,no,5.0,0.3,16.0,4.0,1650.0,120.0,2013,1018,805.0703382
1243,HTC,Android,10.29,yes,no,5.0,0.3,32.0,4.0,2100.0,130.0,2013,814,874.7232734
1244,HTC,Android,10.24,no,no,8.0,1.6,16.0,4.0,1800.0,123.0,2013,770,843.4009149999999
1245,HTC,Android,10.24,yes,no,4.0,1.6,16.0,4.0,1800.0,122.0,2013,920,834.5695248000001
1246,HTC,Windows,10.24,yes,no,8.0,1.6,32.0,4.0,1800.0,120.0,2013,686,752.8437622
1247,HTC,Android,12.7,yes,no,4.0,2.1,16.0,4.0,3200.0,160.0,2013,845,728.5671032
1248,HTC,Android,7.75,no,no,5.0,1.6,16.0,4.0,1230.0,100.0,2013,833,765.4672394
1249,HTC,Android,10.29,no,no,8.0,1.6,32.0,4.0,1860.0,130.0,2013,1072,880.586319
1250,HTC,Android,10.24,yes,no,5.0,1.6,16.0,4.0,2000.0,123.9,2013,836,848.8400636
1251,HTC,Android,11.89,no,no,4.0,2.1,32.0,4.0,2300.0,156.0,2013,848,854.9161226000001
1252,HTC,Android,10.34,yes,no,4.0,2.1,32.0,4.0,2300.0,143.0,2013,778,745.8602738
1253,HTC,Android,10.16,no,no,5.0,1.6,16.0,4.0,1650.0,114.0,2013,947,691.2633362
1254,HTC,Android,10.16,no,no,5.0,1.6,16.0,4.0,1650.0,107.0,2013,1070,808.9608234
1255,Huawei,Android,16.43,yes,no,13.0,32.0,128.0,4.0,4200.0,192.0,2019,515,1085.3157292
1256,Huawei,Android,15.27,yes,no,13.0,32.0,64.0,4.0,3650.0,165.0,2019,359,1004.5918088000001
1257,Huawei,Android,15.62,yes,no,13.0,32.0,128.0,4.0,3340.0,159.0,2019,473,1019.1912708
1258,Huawei,Android,15.62,yes,no,13.0,32.0,128.0,4.0,3340.0,159.0,2019,210,976.5300791999999
1259,Huawei,Android,15.47,yes,no,13.0,8.0,32.0,4.0,3020.0,150.0,2019,476,887.8467316
1260,Huawei,Android,15.77,yes,no,13.0,8.0,64.0,4.0,3400.0,160.0,2019,381,893.8013522
1261,Huawei,Android,18.08,yes,no,13.0,8.0,128.0,4.0,5000.0,210.0,2018,689,1000.6818497999999
1262,Huawei,Android,20.32,yes,no,13.0,16.0,512.0,4.0,4500.0,295.0,2019,434,1177.5594084
1263,Huawei,Android,20.32,yes,no,13.0,8.0,64.0,4.0,5100.0,310.0,2019,516,949.5768575999999
1264,Huawei,Android,15.47,yes,no,13.0,8.0,32.0,4.0,3020.0,150.0,2019,499,842.4255196
1265,Huawei,Android,15.47,yes,no,13.0,8.0,32.0,4.0,3020.0,150.0,2019,295,849.3272746
1266,Huawei,Android,15.9,yes,no,13.0,8.0,32.0,4.0,4000.0,168.0,2019,399,887.917549
1267,Huawei,Android,15.9,yes,no,13.0,16.0,32.0,4.0,4000.0,168.0,2019,456,937.4053264
1268,Huawei,Android,15.9,yes,no,13.0,16.0,32.0,4.0,4000.0,168.0,2019,442,942.6793182000001
1269,Huawei,Android,13.84,yes,no,8.0,5.0,16.0,4.0,3020.0,142.0,2018,389,800.2996024
1270,Huawei,Android,15.34,yes,no,13.0,25.0,128.0,4.0,3750.0,172.0,2018,365,1059.3332008
1271,Huawei,Android,15.77,yes,no,13.0,16.0,32.0,4.0,3400.0,160.0,2018,541,984.360816
1272,Huawei,Android,16.23,yes,no,13.0,24.0,256.0,4.0,4200.0,187.0,2018,365,1221.818403
1273,Huawei,Android,17.83,yes,no,13.0,24.0,128.0,4.0,5000.0,232.0,2018,441,977.1050966
1274,Huawei,Android,16.23,yes,no,13.0,24.0,256.0,4.0,4200.0,189.0,2018,702,1099.3352602
1275,Huawei,Android,16.59,yes,no,13.0,24.0,128.0,4.0,4000.0,188.0,2018,448,980.2830978
1276,Huawei,Android,25.43,yes,no,5.0,2.0,32.0,4.0,5100.0,460.0,2018,651,924.5234200000001
1277,Huawei,Android,25.43,yes,no,8.0,8.0,64.0,4.0,7500.0,475.0,2018,708,1046.595705
1278,Huawei,Android,15.37,yes,no,13.0,8.0,128.0,4.0,4000.0,173.0,2018,654,907.2711740000001
1279,Huawei,Android,15.32,yes,no,13.0,8.0,64.0,4.0,3750.0,172.0,2018,575,944.2881935999999
1280,Huawei,Android,15.77,yes,no,13.0,8.0,64.0,4.0,3400.0,160.0,2018,387,971.0612284
1281,Huawei,Android,15.32,yes,no,13.0,8.0,128.0,4.0,3340.0,169.0,2018,496,963.021382
1282,Huawei,Android,15.32,yes,no,13.0,8.0,128.0,4.0,3750.0,166.0,2018,399,988.8706062000001
1283,Huawei,Android,13.84,yes,no,13.0,5.0,16.0,4.0,3020.0,142.0,2018,453,807.5901124
1284,Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2280.0,175.0,2018,563,799.8235424
1285,Huawei,Android,12.88,yes,no,13.0,8.0,32.0,4.0,3000.0,150.0,2018,530,883.3339156
1286,Huawei,Android,12.88,yes,no,13.0,5.0,16.0,4.0,3000.0,150.0,2018,505,818.2011322
1287,Huawei,Android,15.24,yes,no,13.0,24.0,256.0,4.0,4000.0,183.0,2018,658,1104.6039404
1288,Huawei,Android,15.27,yes,no,13.0,24.0,64.0,4.0,4000.0,180.0,2018,700,940.3686146
1289,Huawei,Android,12.9,yes,no,13.0,24.0,64.0,4.0,3400.0,165.0,2018,371,938.9290384000001
1290,Huawei,Android,14.83,yes,no,13.0,16.0,32.0,4.0,3000.0,145.0,2018,457,925.2493023999999
1291,Huawei,Android,15.21,yes,no,13.0,8.0,32.0,4.0,3000.0,155.0,2018,624,856.5241156000001
1292,Huawei,Android,15.21,yes,no,13.0,8.0,32.0,4.0,3000.0,155.0,2018,617,903.1147303999999
1293,Huawei,Android,15.21,yes,no,13.0,8.0,16.0,4.0,3000.0,155.0,2018,653,901.7538824000001
1294,Huawei,Android,15.06,yes,no,13.0,8.0,64.0,4.0,4000.0,170.0,2018,706,954.7968517999999
1295,Huawei,Android,25.6,yes,no,13.0,8.0,64.0,4.0,7500.0,498.0,2018,537,995.2915684000001
1296,Huawei,Android,25.6,yes,no,13.0,8.0,32.0,4.0,7500.0,498.0,2018,522,977.7839070000001
1297,Huawei,Android,20.42,yes,no,13.0,8.0,32.0,4.0,5100.0,316.0,2018,667,923.4790311999999
1298,Huawei,Android,14.35,yes,no,8.0,8.0,64.0,4.0,3000.0,143.0,2017,862,896.0800598000001
1299,Huawei,Android,15.24,yes,no,8.0,8.0,128.0,4.0,3340.0,169.0,2017,568,971.6832162
1300,Huawei,Android,15.24,yes,no,8.0,8.0,256.0,4.0,4000.0,178.0,2017,624,934.659203
1301,Huawei,Android,15.24,yes,no,8.0,8.0,128.0,4.0,4000.0,178.0,2017,839,1027.993242
1302,Huawei,Android,12.93,yes,no,8.0,8.0,64.0,4.0,4000.0,186.0,2017,762,852.1694426
1303,Huawei,Android,12.93,yes,no,8.0,8.0,64.0,4.0,3340.0,164.0,2017,816,898.9594258000001
1304,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3020.0,145.0,2017,699,882.5111679999999
1305,Huawei,Android,12.83,yes,no,12.0,8.0,32.0,4.0,4000.0,165.0,2017,821,928.7242744
1306,Huawei,Android,20.32,yes,no,8.0,8.0,16.0,4.0,4800.0,310.0,2017,773,970.7807016
1307,Huawei,Android,23.01,yes,no,5.0,2.0,32.0,4.0,4800.0,460.0,2017,859,963.0538048
1308,Huawei,Android,25.43,yes,no,8.0,8.0,16.0,4.0,6660.0,310.0,2017,599,933.6853272000001
1309,Huawei,Android,12.83,yes,no,8.0,20.0,64.0,4.0,3340.0,169.0,2017,778,1010.4194167999999
1310,Huawei,Android,12.7,yes,no,8.0,20.0,64.0,4.0,2950.0,143.0,2017,788,893.9846074
1311,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2200.0,140.0,2016,1069,886.5201841999999
1312,Huawei,Android,20.32,yes,no,5.0,2.0,32.0,4.0,4800.0,350.0,2017,690,906.3477816000001
1313,Huawei,Android,17.78,no,no,2.0,2.0,16.0,4.0,3340.0,250.0,2017,809,842.2476628000001
1314,Huawei,Android,12.83,yes,no,12.0,8.0,16.0,4.0,4000.0,165.0,2017,570,876.6551708
1315,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3000.0,150.0,2017,846,873.4587270000001
1316,Huawei,Android,12.7,yes,no,8.0,5.0,16.0,4.0,3000.0,150.0,2017,896,828.150187
1317,Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2200.0,175.0,2017,689,829.3557744
1318,Huawei,Android,12.83,yes,no,8.0,8.0,128.0,4.0,3750.0,165.0,2017,691,881.3194577999999
1319,Huawei,Android,12.73,yes,no,8.0,8.0,32.0,4.0,3200.0,145.0,2017,808,817.665298
1320,Huawei,Android,12.75,yes,no,12.0,8.0,64.0,4.0,3000.0,146.0,2017,745,880.2677892
1321,Huawei,Android,12.75,yes,no,12.0,8.0,16.0,4.0,3000.0,147.0,2017,786,838.9586068
1322,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3020.0,138.0,2016,1059,938.9107493999999
1323,Huawei,Android,12.83,yes,no,12.5,8.0,128.0,4.0,4000.0,169.0,2016,1029,927.6629570000001
1324,Huawei,Android,12.83,yes,no,12.5,8.0,256.0,4.0,4000.0,169.0,2016,848,1158.0164976
1325,Huawei,Android,12.93,yes,no,12.5,8.0,64.0,4.0,4000.0,190.0,2016,1082,935.4051245999999
1326,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,4100.0,145.0,2016,892,835.0312410000001
1327,Huawei,Android,20.42,yes,no,8.0,8.0,32.0,4.0,5100.0,326.0,2016,613,987.9567106
1328,Huawei,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3340.0,160.0,2016,707,971.9779841999999
1329,Huawei,Android,12.7,yes,no,12.0,8.0,32.0,4.0,3020.0,146.0,2016,728,919.9108894
1330,Huawei,Android,25.4,yes,no,8.0,2.0,16.0,4.0,6660.0,495.0,2016,1049,974.0139392
1331,Huawei,Android,17.78,yes,no,13.0,5.0,32.0,4.0,4360.0,250.0,2016,1044,953.5258228
1332,Huawei,Android,17.78,yes,no,2.0,2.0,16.0,4.0,4100.0,278.0,2016,1038,819.5012452000001
1333,Huawei,Android,12.83,yes,no,16.0,8.0,64.0,4.0,3340.0,160.0,2016,686,997.2411960000001
1334,Huawei,Android,17.78,no,no,5.0,2.0,16.0,4.0,4100.0,278.0,2016,669,876.8049273999999
1335,Huawei,Android,17.78,yes,no,13.0,5.0,16.0,4.0,4360.0,250.0,2016,702,933.2342415999999
1336,Huawei,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2100.0,150.0,2016,926,738.9225972
1337,Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2200.0,135.0,2016,1009,822.207557
1338,Huawei,Android,12.75,yes,no,13.0,8.0,16.0,4.0,4000.0,147.0,2016,593,835.9208812
1339,Huawei,Android,12.83,yes,no,12.0,8.0,64.0,4.0,3400.0,162.0,2016,750,857.0205306
1340,Huawei,Android,12.75,yes,no,12.0,8.0,32.0,4.0,3000.0,144.0,2016,551,885.4955796
1341,Huawei,Android,25.43,yes,no,13.0,5.0,16.0,4.0,6660.0,500.0,2016,1007,989.7661619999999
1342,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2200.0,135.0,2015,879,915.8473607999999
1343,Huawei,Android,15.24,yes,no,16.0,8.0,32.0,4.0,4000.0,185.0,2015,540,975.6644414
1344,Huawei,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,167.0,2015,975,917.6251502
1345,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,4000.0,160.0,2015,631,870.2877106000001
1346,Huawei,Android,12.88,yes,no,12.3,8.0,32.0,4.0,3450.0,178.0,2015,1037,905.5281966000001
1347,Huawei,Android,12.83,yes,no,13.0,8.0,32.0,4.0,2200.0,156.0,2015,794,916.0114970000001
1348,Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2200.0,125.0,2015,1010,831.4012646
1349,Huawei,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2200.0,167.0,2015,624,824.099904
1350,Huawei,Android,20.32,yes,no,8.0,2.0,16.0,4.0,4800.0,330.0,2015,1005,967.081702
1351,Huawei,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2000.0,141.5,2015,918,787.2650596
1352,Huawei,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,160.0,2015,673,803.8523511999999
1353,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2200.0,131.0,2015,679,892.0982349999999
1354,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2200.0,131.0,2015,609,861.5952705999999
1355,Huawei,Android,15.44,yes,no,13.0,5.0,64.0,4.0,4360.0,228.0,2015,805,1019.558221
1356,Huawei,Android,12.75,yes,no,13.0,8.0,16.0,4.0,2680.0,144.0,2015,870,945.1232678
1357,Huawei,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2200.0,150.0,2015,761,807.8720508
1358,Huawei,Android,17.78,yes,no,13.0,5.0,16.0,4.0,5000.0,239.0,2015,700,917.2586259999999
1359,Huawei,Android,12.7,yes,no,5.0,2.0,16.0,4.0,2000.0,178.0,2015,962,819.4347777999999
1360,Huawei,Android,10.29,no,no,5.0,0.3,16.0,4.0,1950.0,160.0,2015,691,802.3736680000001
1361,Huawei,Android,10.29,no,no,5.0,0.3,16.0,4.0,1750.0,150.0,2014,964,701.8309045999999
1362,Huawei,Android,7.75,no,no,2.0,2.0,16.0,4.0,1350.0,130.0,2014,699,747.1048923999999
1363,Huawei,Android,15.24,yes,no,8.0,2.0,32.0,4.0,3500.0,173.0,2014,814,879.6046016
1364,Huawei,Android,15.24,yes,no,13.0,5.0,64.0,4.0,4100.0,185.0,2014,708,1018.0617406
1365,Huawei,Android,23.01,yes,no,5.0,2.0,32.0,4.0,4800.0,433.0,2015,801,899.4278884
1366,Huawei,Android,20.32,no,no,5.0,0.3,32.0,4.0,4800.0,360.0,2014,652,909.7411298000001
1367,Huawei,Android,17.78,no,no,2.0,2.0,32.0,4.0,4100.0,278.0,2015,1016,865.646042
1368,Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2000.0,160.0,2014,1003,795.5246926
1369,Huawei,Android,10.29,yes,no,5.0,2.0,16.0,4.0,2000.0,153.0,2014,644,746.0042794
1370,Huawei,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,165.0,2014,1030,960.476071
1371,Huawei,Android,15.24,yes,no,13.0,5.0,16.0,4.0,4100.0,185.0,2014,878,872.8743398
1372,Huawei,Android,12.7,no,no,8.0,1.0,16.0,4.0,2000.0,160.0,2014,998,866.2519036000001
1373,Huawei,Android,10.16,no,no,3.15,2.0,16.0,4.0,1500.0,126.0,2014,736,708.0758892
1374,Huawei,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2500.0,124.0,2014,622,860.2988448
1375,Huawei,Android,10.29,yes,no,8.0,5.0,32.0,4.0,2000.0,115.0,2014,909,882.4626653999999
1376,Huawei,Android,12.83,no,no,5.0,0.3,16.0,4.0,2300.0,180.0,2014,553,836.9588930000001
1377,Huawei,Android,12.7,no,no,5.0,0.3,16.0,4.0,2100.0,180.0,2014,561,774.9887994
1378,Huawei,Android,25.43,yes,no,3.15,0.3,32.0,4.0,6600.0,620.0,2014,620,979.6873274
1379,Huawei,Android,10.29,yes,no,8.0,5.0,32.0,4.0,2000.0,115.0,2014,1005,872.5432771999999
1380,Huawei,Android,10.29,no,no,8.0,5.0,16.0,4.0,2000.0,115.0,2014,845,779.4224786
1381,Huawei,Android,20.32,yes,no,5.0,1.0,32.0,4.0,4800.0,329.0,2014,591,912.8904706000001
1382,Huawei,Android,17.78,yes,no,13.0,5.0,16.0,4.0,5000.0,239.0,2014,682,1011.6563896
1383,Huawei,Android,10.29,no,no,5.0,0.3,16.0,4.0,1750.0,145.0,2014,698,711.1267469999999
1384,Huawei,Android,17.78,no,no,3.15,0.3,16.0,4.0,4100.0,350.0,2014,550,887.0423776000001
1385,Huawei,Android,10.34,no,no,8.0,5.0,16.0,4.0,2000.0,120.0,2014,800,832.2759928
1386,Huawei,Android,15.27,yes,no,13.0,5.0,16.0,4.0,4050.0,202.0,2014,722,972.5353031999999
1387,Huawei,Android,10.16,no,no,2.0,0.3,16.0,4.0,1350.0,123.0,2013,638,630.6326564
1388,Huawei,Android,7.75,no,no,0.3,0.3,256.0,0.25,1350.0,130.0,2013,575,605.6398928
1389,Huawei,Android,12.7,yes,no,8.0,1.0,32.0,4.0,2400.0,150.0,2013,654,851.1225420000001
1390,Huawei,Android,10.29,no,no,3.15,0.3,16.0,4.0,1730.0,150.0,2013,724,694.3932906
1391,Huawei,Windows,10.24,no,no,5.0,0.3,32.0,4.0,1700.0,160.0,2013,790,717.092299
1392,Huawei,Android,12.7,no,no,8.0,1.3,32.0,4.0,2150.0,155.0,2013,807,783.1631608
1393,Huawei,Android,12.7,no,no,5.0,0.3,16.0,4.0,2150.0,170.0,2013,905,794.8116792000001
1394,Huawei,Android,7.75,no,no,3.15,0.3,16.0,4.0,1975.0,150.0,2013,634,663.2005072000001
1395,Huawei,Android,10.29,no,no,5.0,0.3,16.0,4.0,1700.0,155.0,2013,922,829.165901
1396,Huawei,Android,17.78,no,no,3.15,0.3,32.0,4.0,4100.0,335.0,2013,1015,872.4922958000001
1397,Huawei,Android,10.34,no,no,8.0,5.0,32.0,4.0,2000.0,120.0,2013,625,806.8481276
1398,Huawei,Android,10.16,no,no,5.0,0.3,16.0,4.0,1730.0,130.0,2013,783,741.2947526
1399,Huawei,Android,10.16,yes,no,5.0,1.3,16.0,4.0,1650.0,140.0,2013,600,788.5492356
1400,Huawei,Android,7.75,no,no,2.0,0.3,512.0,0.25,1700.0,120.0,2013,783,647.4217186
1401,Huawei,Android,10.34,yes,no,13.0,1.3,16.0,4.0,2420.0,122.0,2013,1016,791.6667816
1402,Huawei,Android,10.29,no,no,8.0,1.3,32.0,4.0,2150.0,145.0,2013,894,741.7854298
1403,Huawei,Android,10.29,yes,no,5.0,0.3,16.0,4.0,1950.0,150.0,2013,887,872.6961434
1404,Huawei,Android,10.16,no,no,5.0,0.3,16.0,4.0,1730.0,140.0,2013,742,805.7121644
1405,Huawei,Windows,10.16,no,no,5.0,0.3,16.0,4.0,1950.0,130.0,2013,749,765.8586716
1406,Huawei,Android,15.27,no,no,8.0,1.0,32.0,4.0,4050.0,198.0,2013,949,918.2953718
1407,Huawei,Android,12.7,no,no,13.0,1.3,32.0,4.0,3000.0,170.0,2013,938,950.4247197999999
1408,Huawei,Android,10.29,no,no,5.0,0.3,16.0,4.0,1700.0,150.0,2013,927,756.974244
1409,Huawei,Android,25.43,yes,no,3.15,0.3,32.0,4.0,6600.0,620.0,2013,632,1011.0069762
1410,Others,Others,12.7,yes,no,8.0,2.0,16.0,4.0,2500.0,150.0,2016,839,786.0511548
1411,Others,Others,19.94,no,no,5.0,2.0,32.0,4.0,4450.0,384.0,2014,767,873.6108954
1412,Others,Others,10.29,yes,no,8.0,2.0,16.0,4.0,2100.0,141.0,2013,804,784.9483556
1413,Karbonn,Android,10.29,no,no,5.0,2.0,16.0,4.0,1700.0,138.0,2014,600,692.7092014
1414,Karbonn,Android,12.7,no,no,13.0,5.0,32.0,4.0,2000.0,134.0,2014,894,849.9274893999999
1415,Karbonn,Android,10.16,no,no,5.0,0.3,16.0,4.0,2000.0,130.0,2014,1019,730.909355
1416,Karbonn,Android,10.16,no,no,5.0,0.3,16.0,4.0,2000.0,129.0,2014,976,661.8164185999999
1417,Karbonn,Android,12.83,no,no,13.0,5.0,16.0,4.0,2000.0,134.0,2014,1030,815.4735876
1418,Karbonn,Android,12.7,no,no,16.0,8.0,16.0,4.0,2000.0,134.0,2014,920,896.4874842
1419,Karbonn,Android,12.7,no,no,13.0,5.0,16.0,4.0,2000.0,134.0,2014,1003,906.5198986
1420,Karbonn,Android,12.7,no,no,13.0,5.0,16.0,4.0,2300.0,143.0,2014,1089,849.0981466
1421,Karbonn,Android,7.85,no,no,5.0,0.3,16.0,4.0,1350.0,134.0,2014,724,694.7656145999999
1422,Karbonn,Android,10.16,no,no,5.0,0.3,16.0,4.0,1625.0,114.5,2013,708,646.3978928
1423,Karbonn,Android,12.7,no,no,8.0,0.3,16.0,4.0,1800.0,104.5,2013,840,716.7593356
1424,Karbonn,Android,12.7,no,no,13.0,2.0,16.0,4.0,1625.0,114.5,2013,688,898.0640688
1425,Karbonn,Android,12.83,no,no,13.0,5.0,16.0,4.0,1625.0,176.5,2013,689,919.003767
1426,Karbonn,Android,7.85,no,no,5.0,0.3,512.0,0.25,1625.0,114.5,2013,992,636.7740431999999
1427,Karbonn,Android,7.67,no,no,3.15,0.3,512.0,0.25,1625.0,114.5,2013,760,606.5092494
1428,Karbonn,Android,17.78,no,no,2.0,0.3,16.0,4.0,1625.0,335.0,2013,913,849.3272746
1429,Karbonn,Android,17.78,no,no,2.0,0.3,16.0,4.0,1625.0,335.0,2013,686,858.5024254
1430,Karbonn,Android,12.7,no,no,5.0,0.3,16.0,4.0,1625.0,150.0,2013,608,740.901342
1431,Karbonn,Android,10.29,no,no,5.0,0.3,16.0,4.0,1400.0,114.5,2013,665,705.4484977999999
1432,Karbonn,Android,10.16,no,no,3.15,0.3,16.0,4.0,1625.0,87.5,2013,874,636.2763239999999
1433,Karbonn,Android,10.16,no,no,3.15,0.3,16.0,4.0,1625.0,110.0,2013,599,675.1759148
1434,Karbonn,Android,10.24,no,no,8.0,2.0,16.0,4.0,1625.0,126.5,2013,840,739.518279
1435,Karbonn,Android,12.7,no,no,5.0,0.3,16.0,4.0,1625.0,114.5,2013,835,669.0664498
1436,Karbonn,Android,10.16,no,no,5.0,0.3,0.01,0.25,1450.0,114.5,2013,778,619.4771853999999
1437,Karbonn,Android,10.16,no,no,3.15,0.3,256.0,0.25,1625.0,75.0,2013,863,824.8453874
1438,Karbonn,Android,10.16,no,no,3.15,0.3,256.0,0.25,1625.0,90.0,2013,849,800.1166364
1439,Karbonn,Android,10.16,no,no,3.15,0.3,16.0,4.0,1625.0,110.0,2013,830,697.2302176000001
1440,Karbonn,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,200.0,2013,573,888.7889074
1441,Karbonn,Android,10.29,no,no,5.0,0.3,16.0,4.0,1625.0,114.5,2013,1034,668.8548467999999
1442,Others,Android,10.29,yes,no,8.0,2.0,16.0,4.0,3100.0,200.0,2014,760,919.084567
1443,Others,Android,10.29,yes,no,8.0,2.0,16.0,4.0,3100.0,187.1,2014,1077,868.8130256000001
1444,Others,Android,10.16,yes,no,5.0,1.3,16.0,4.0,2500.0,168.5,2013,607,905.7226125999999
1445,Lava,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3020.0,163.0,2017,541,868.94282
1446,Lava,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2620.0,148.0,2017,779,861.4606176000001
1447,Lava,Android,12.83,yes,no,13.0,8.0,16.0,4.0,3000.0,153.2,2016,885,908.0409814
1448,Lava,Android,12.7,no,no,8.0,5.0,32.0,4.0,2500.0,142.0,2016,953,852.958065
1449,Lava,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2900.0,133.0,2015,1013,875.4530636000001
1450,Lava,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2500.0,128.0,2015,792,860.62374
1451,Lava,Android,12.83,no,no,8.0,5.0,32.0,4.0,2560.0,135.0,2015,806,853.93949
1452,Lava,Android,12.7,no,no,8.0,2.0,32.0,4.0,2200.0,152.0,2015,985,841.1771874
1453,Lava,Android,12.7,no,no,8.0,3.0,32.0,4.0,2500.0,160.0,2015,684,833.2399998
1454,Lava,Android,12.7,no,no,10.0,2.0,32.0,4.0,4000.0,174.0,2014,668,785.3034904
1455,Lava,Windows,10.16,no,no,5.0,0.3,32.0,4.0,1950.0,136.0,2014,698,769.7314259999999
1456,Lava,Android,12.7,no,no,8.0,2.0,32.0,4.0,3000.0,160.0,2014,799,823.3516313999999
1457,Lava,Android,12.7,no,no,8.0,5.0,32.0,4.0,2100.0,134.0,2014,834,834.3228396000001
1458,Lava,Android,10.34,no,no,13.0,3.0,16.0,4.0,2000.0,116.0,2014,662,793.2643558
1459,Lava,Android,10.29,no,no,8.0,2.0,32.0,4.0,2100.0,138.0,2014,607,801.6120387999999
1460,Lava,Android,10.29,no,no,5.0,0.3,16.0,4.0,1800.0,136.0,2014,698,722.6155482
1461,Lava,Android,10.16,no,no,5.0,0.3,16.0,4.0,1700.0,136.0,2014,817,738.125585
1462,Lava,Android,12.83,no,no,8.0,2.0,16.0,4.0,2000.0,177.0,2014,566,772.7345488
1463,Lava,Android,10.34,no,no,8.0,0.3,16.0,4.0,2000.0,112.0,2014,1062,800.8474978
1464,Lava,Android,10.34,no,no,8.0,3.0,16.0,4.0,2000.0,114.0,2014,1088,877.3779579999999
1465,Lava,Android,10.16,no,no,3.15,0.3,512.0,0.25,1500.0,133.0,2013,677,577.9632096
